"activity_period","aircraft_body_type","aircraft_manufacturer","aircraft_model","aircraft_version","geo_region","geo_summary","landing_aircraft_type","landing_count","operating_airline","operating_airline_iata_code","published_airline","published_airline_iata_code","total_landed_weight"
"200601","Wide Body","Boeing","747","400","Asia","International","Passenger","31","China Airlines","CI","China Airlines","CI","19530000"
"200601","Wide Body","McDonnell Douglas","MD-11",,"Asia","International","Freighter","13","China Cargo Airlines","CK","China Cargo Airlines","CK","6129500"
"200601","Narrow Body","Boeing","737","800","US","Domestic","Passenger","144","Delta Air Lines","DL","Delta Air Lines","DL","20736000"
"200601","Narrow Body","Boeing","757",,"US","Domestic","Passenger","171","Delta Air Lines","DL","Delta Air Lines","DL","33858000"
"200601","Wide Body","Boeing","767","200","US","Domestic","Passenger","1","Delta Air Lines","DL","Delta Air Lines","DL","270000"
"200601","Wide Body","Boeing","767","300","US","Domestic","Passenger","26","Delta Air Lines","DL","Delta Air Lines","DL","7670000"
"200601","Wide Body","Boeing","767","300ER","US","Domestic","Passenger","11","Delta Air Lines","DL","Delta Air Lines","DL","3520000"
"200601","Wide Body","Boeing","767","400","US","Domestic","Passenger","106","Delta Air Lines","DL","Delta Air Lines","DL","37100000"
"200601","Narrow Body","McDonnell Douglas","MD-88",,"US","Domestic","Passenger","1","Delta Air Lines","DL","Delta Air Lines","DL","130000"
"200601","Wide Body","Boeing","747","400","Asia","International","Combi","51","EVA Airways","BR","EVA Airways","BR","32079000"
"200601","Wide Body","Airbus","A300",,"US","Domestic","Freighter","1","Federal Express","FX","Federal Express","FX","308650"
"200601","Wide Body","McDonnell Douglas","DC-10","10","US","Domestic","Freighter","46","Federal Express","FX","Federal Express","FX","17250000"
"200601","Wide Body","McDonnell Douglas","MD-11",,"US","Domestic","Freighter","18","Federal Express","FX","Federal Express","FX","8667000"
"200601","Narrow Body","Airbus","A319",,"US","Domestic","Passenger","145","Frontier Airlines","F9","Frontier Airlines","F9","19502500"
"200601","Wide Body","Boeing","767","300","US","Domestic","Passenger","31","Hawaiian Airlines","HA","Hawaiian Airlines","HA","9920000"
"200601","Regional Jet","Bombardier","CRJ","700","US","Domestic","Passenger","84","Horizon Air ","QX","Alaska Airlines","AS","5628000"
"200601","Wide Body","Boeing","747","200","Asia","International","Freighter","38","Japan Airlines","JL","Japan Airlines","JL","23940000"
"200601","Wide Body","Boeing","747","400","Asia","International","Passenger","30","Japan Airlines","JL","Japan Airlines","JL","18900000"
"200601","Wide Body","Boeing","767","0","Europe","International","Passenger","13","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","3950700"
"200601","Wide Body","McDonnell Douglas","MD-11",,"Europe","International","Passenger","18","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","7920000"
"200601","Wide Body","Boeing","747","200","US","Domestic","Freighter","12","Kalitta Air","K4","Kalitta Air","K4","7560000"
"200601","Narrow Body","Boeing","727","200","US","Domestic","Freighter","1","Kitty Hawk Air Cargo","KR","Kitty Hawk Air Cargo","KR","164000"
"200601","Narrow Body","Boeing","737","300","US","Domestic","Freighter","20","Kitty Hawk Air Cargo","KR","Kitty Hawk Air Cargo","KR","2332000"
"200601","Wide Body","Boeing","747","400","Asia","International","Freighter","9","Korean Air Lines","KE","Korean Air Lines","KE","5877000"
"200601","Wide Body","Boeing","747","400","Asia","International","Passenger","1","Korean Air Lines","KE","Korean Air Lines","KE","630000"
"200601","Wide Body","Boeing","747",,"Asia","International","Freighter","21","Korean Air Lines","KE","Korean Air Lines","KE","13692000"
"200601","Wide Body","Boeing","777","200","Asia","International","Passenger","24","Korean Air Lines","KE","Korean Air Lines","KE","11040000"
"200601","Wide Body","Boeing","747","430","Europe","International","Passenger","31","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","19530000"
"200601","Wide Body","Airbus","A340","313","Europe","International","Passenger","23","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","9634240"
"200601","Regional Jet","Bombardier","CRJ","700","US","Domestic","Passenger","1","Mesa Airlines","YV","US Airways","US ","47000"
"200601","Regional Jet","Bombardier","CRJ","900","US","Domestic","Passenger","28","Mesa Airlines","YV","US Airways","US ","2058000"
"200601","Narrow Body","Airbus","A318",,"Mexico","International","Passenger","3","Mexicana Airlines","MX","Mexicana Airlines","MX","380310"
"200601","Narrow Body","Airbus","A319",,"Mexico","International","Passenger","22","Mexicana Airlines","MX","Mexicana Airlines","MX","2959000"
"200601","Narrow Body","Airbus","A320",,"Mexico","International","Passenger","52","Mexicana Airlines","MX","Mexicana Airlines","MX","7394400"
"200601","Narrow Body","McDonnell Douglas","MD-88",,"US","Domestic","Passenger","31","Midwest Airlines","YX","Midwest Airlines","YX","4324500"
"200601","Wide Body","Boeing","747","200","Asia","International","Freighter","42","Nippon Cargo Airlines","KZ","Nippon Cargo Airlines","KZ","26460000"
"200601","Narrow Body","Boeing","757","300","US","Domestic","Passenger","60","Northwest Airlines","NW","Northwest Airlines","NW","13440000"
"200601","Narrow Body","Boeing","757",,"US","Domestic","Passenger","100","Northwest Airlines","NW","Northwest Airlines","NW","19800000"
"200601","Narrow Body","Airbus","A319",,"US","Domestic","Passenger","6","Northwest Airlines","NW","Northwest Airlines","NW","806400"
"200601","Narrow Body","Airbus","A320",,"US","Domestic","Passenger","108","Northwest Airlines","NW","Northwest Airlines","NW","15357600"
"200601","Wide Body","Airbus","A330","223","Asia","International","Passenger","30","Northwest Airlines","NW","Northwest Airlines","NW","12036000"
"200601","Wide Body","Boeing","747","400","Asia","International","Passenger","27","Philippine Airlines","PR","Philippine Airlines","PR","17010000"
"200601","Wide Body","Airbus","A340","300","Asia","International","Passenger","8","Philippine Airlines","PR","Philippine Airlines","PR","3351040"
"200601","Wide Body","Boeing","747","400","Asia","International","Passenger","31","Singapore Airlines","SQ","Singapore Airlines","SQ","19530000"
"200601","Wide Body","Boeing","777","200ER","Asia","International","Passenger","31","Singapore Airlines","SQ","Singapore Airlines","SQ","14230550"
"200601","Regional Jet","Bombardier","CL600",,"US","Domestic","Passenger","979","SkyWest Airlines","OO","United Airlines - Pre 07/01/2013","UA","46013000"
"200601","Regional Jet","Bombardier","CRJ","500","US","Domestic","Passenger","103","SkyWest Airlines","OO","Delta Air Lines","DL","4841000"
"200601","Regional Jet","Bombardier","CRJ","600","US","Domestic","Passenger","289","SkyWest Airlines","OO","United Airlines - Pre 07/01/2013","UA","19363000"
"200601","Regional Jet","Bombardier","CRJ","600","Canada","International","Passenger","61","SkyWest Airlines","OO","United Airlines - Pre 07/01/2013","UA","4087000"
"200601","Turbo Prop","Embraer","ERJ","120","US","Domestic","Passenger","1942","SkyWest Airlines","OO","United Airlines - Pre 07/01/2013","UA","50103600"
"200601","Narrow Body","Boeing","737","800","US","Domestic","Passenger","32","Sun Country Airlines","SY","Sun Country Airlines","SY","4678000"
"200601","Narrow Body","Airbus","A320",,"Central America","International","Passenger","49","TACA","TA","TACA","TA","6967800"
"200601","Wide Body","Boeing","747","200B","US","Domestic","Freighter","4","Tradewinds Airlines","WI","Tradewinds Airlines","WI","2520000"
"200601","Narrow Body","Boeing","737","300","US","Domestic","Passenger","146","US Airways","US ","US Airways","US ","16659600"
"200601","Narrow Body","Airbus","A319",,"US","Domestic","Passenger","165","US Airways","US ","US Airways","US ","22722100"
"200601","Narrow Body","Airbus","A320",,"US","Domestic","Passenger","76","US Airways","US ","US Airways","US ","10800100"
"200601","Narrow Body","Airbus","A321",,"US","Domestic","Passenger","174","US Airways","US ","US Airways","US ","29841000"
"200601","Narrow Body","Boeing","737","500","US","Domestic","Passenger","30","United Airlines","UA","United Airlines","UA","3300000"
"200601","Narrow Body","Boeing","737","700","US","Domestic","Passenger","56","United Airlines","UA","United Airlines","UA","7168000"
"200601","Narrow Body","Boeing","737","800","US","Domestic","Passenger","182","United Airlines","UA","United Airlines","UA","26208000"
"200601","Narrow Body","Boeing","737","900","US","Domestic","Passenger","1","United Airlines","UA","United Airlines","UA","147300"
"200601","Narrow Body","Boeing","737",,"US","Domestic","Passenger","48","United Airlines","UA","United Airlines","UA","5472000"
"200601","Narrow Body","Boeing","757","200","US","Domestic","Passenger","34","United Airlines","UA","United Airlines","UA","6732000"
"200601","Narrow Body","Boeing","757","300","US","Domestic","Passenger","3","United Airlines","UA","United Airlines","UA","672000"
"200601","Narrow Body","Boeing","737","300","US","Domestic","Passenger","478","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","54492000"
"200601","Narrow Body","Boeing","737","322","Canada","International","Passenger","124","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","14136000"
"200601","Narrow Body","Boeing","737","500","US","Domestic","Passenger","104","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","11440000"
"200601","Wide Body","Boeing","747","422","US","Domestic","Passenger","5","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","3150000"
"200601","Wide Body","Boeing","747","422","Asia","International","Passenger","155","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","97650000"
"200601","Wide Body","Boeing","747","422","Australia / Oceania","International","Passenger","35","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","22050000"
"200601","Wide Body","Boeing","747","422","Europe","International","Passenger","30","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","18900000"
"200601","Narrow Body","Boeing","757",,"US","Domestic","Passenger","1234","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","244332000"
"200601","Wide Body","Boeing","767","300","US","Domestic","Passenger","216","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","64800000"
"200601","Wide Body","Boeing","767","322","US","Domestic","Passenger","75","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","24000000"
"200601","Wide Body","Boeing","777","222","Asia","International","Passenger","62","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","28520000"
"200601","Wide Body","Boeing","777","222","Europe","International","Passenger","62","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","28520000"
"200601","Wide Body","Boeing","777","222B","US","Domestic","Passenger","35","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","16100000"
"200601","Wide Body","Boeing","777",,"US","Domestic","Passenger","129","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","57405000"
"200601","Narrow Body","Airbus","A319","131","US","Domestic","Passenger","599","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","82542200"
"200601","Narrow Body","Airbus","A320","232","US","Domestic","Passenger","784","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","111484800"
"200601","Narrow Body","Airbus","A320","232","Canada","International","Passenger","62","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","8816400"
"200601","Narrow Body","Airbus","A320","232","Mexico","International","Passenger","31","United Airlines - Pre 07/01/2013","UA","United Airlines - Pre 07/01/2013","UA","4408200"
"200601","Wide Body","Boeing","747","400","Europe","International","Passenger","31","Virgin Atlantic","VS","Virgin Atlantic","VS","19530000"
"200601","Narrow Body","Boeing","737","700","Canada","International","Passenger","4","WestJet Airlines","WS","WestJet Airlines","WS","511560"
"200602","Wide Body","Boeing","767",,"US","Domestic","Freighter","36","ABX Air","GB","ABX Air","GB","9792000"
"200602","Wide Body","McDonnell Douglas","DC-8","63","US","Domestic","Freighter","1","ABX Air","GB","ABX Air","GB","267000"
"200602","Narrow Body","McDonnell Douglas","DC-9","30","US","Domestic","Freighter","8","ABX Air","GB","ABX Air","GB","816000"
"200602","Narrow Body","Boeing","737","800","US","Domestic","Passenger","111","ATA Airlines","TZ","ATA Airlines","TZ","16239300"
"200602","Narrow Body","Boeing","757","300","US","Domestic","Passenger","1","ATA Airlines","TZ","ATA Airlines","TZ","224000"
"200602","Narrow Body","Boeing","757",,"US","Domestic","Passenger","5","ATA Airlines","TZ","ATA Airlines","TZ","990000"
"200602","Narrow Body","Airbus","A319","114","Canada","International","Passenger","102","Air Canada","AC","Air Canada","AC","13719000"
"200602","Narrow Body","Airbus","A320","211","Canada","International","Passenger","67","Air Canada","AC","Air Canada","AC","9527400"
"200602","Narrow Body","Airbus","A321","211","Canada","International","Passenger","3","Air Canada","AC","Air Canada","AC","514560"
"200602","Wide Body","Boeing","747","400","Asia","International","Passenger","14","Air China","CA","Air China","CA","8820000"
"200602","Wide Body","Airbus","A340","300","Europe","International","Passenger","28","Air France","AF","Air France","AF","11729200"
"200602","Wide Body","Boeing","777","200","Australia / Oceania","International","Passenger","24","Air New Zealand","NZ","Air New Zealand","NZ","11280000"
"200602","Narrow Body","Boeing","737","700","US","Domestic","Passenger","28","AirTran Airways","FL","AirTran Airways","FL","3584000"
"200602","Narrow Body","Boeing","737","400","US","Domestic","Passenger","68","Alaska Airlines","AS","Alaska Airlines","AS","8228000"
"200602","Narrow Body","Boeing","737","400","Canada","International","Passenger","27","Alaska Airlines","AS","Alaska Airlines","AS","3267000"
"200602","Narrow Body","Boeing","737","400","Mexico","International","Passenger","61","Alaska Airlines","AS","Alaska Airlines","AS","7381000"
"200602","Narrow Body","Boeing","737","700","US","Domestic","Passenger","119","Alaska Airlines","AS","Alaska Airlines","AS","15374800"
"200602","Narrow Body","Boeing","737","700","Canada","International","Passenger","20","Alaska Airlines","AS","Alaska Airlines","AS","2584000"
"200602","Narrow Body","Boeing","737","700","Mexico","International","Passenger","19","Alaska Airlines","AS","Alaska Airlines","AS","2454800"
"200602","Narrow Body","Boeing","737","800","US","Domestic","Passenger","20","Alaska Airlines","AS","Alaska Airlines","AS","2880000"
"200602","Narrow Body","Boeing","737","800","Mexico","International","Passenger","20","Alaska Airlines","AS","Alaska Airlines","AS","2880000"
"200602","Narrow Body","Boeing","737","900","US","Domestic","Passenger","11","Alaska Airlines","AS","Alaska Airlines","AS","1609300"
"200602","Narrow Body","Boeing","737","900","Mexico","International","Passenger","11","Alaska Airlines","AS","Alaska Airlines","AS","1609300"
"200602","Narrow Body","McDonnell Douglas","MD-80",,"US","Domestic","Passenger","142","Alaska Airlines","AS","Alaska Airlines","AS","18460000"
"200602","Narrow Body","McDonnell Douglas","MD-80",,"Canada","International","Passenger","31","Alaska Airlines","AS","Alaska Airlines","AS","4030000"
"200602","Wide Body","Boeing","777","200ER","Asia","International","Passenger","28","All Nippon Airways","NH","All Nippon Airways","NH","12880000"
"200602","Narrow Body","Boeing","757","W","US","Domestic","Passenger","109","American Airlines","AA","American Airlines","AA","21582000"
"200602","Wide Body","Boeing","767","200","US","Domestic","Passenger","83","American Airlines","AA","American Airlines","AA","22410000"
"200602","Wide Body","Boeing","767","300","US","Domestic","Passenger","149","American Airlines","AA","American Airlines","AA","46190000"
"200602","Narrow Body","McDonnell Douglas","MD-80","83","US","Domestic","Passenger","218","American Airlines","AA","American Airlines","AA","28340000"
"200602","Narrow Body","McDonnell Douglas","MD-80","SP","US","Domestic","Passenger","310","American Airlines","AA","American Airlines","AA","40300000"
"200602","Regional Jet","Embraer","ERJ","140","US","Domestic","Passenger","135","American Eagle Airlines","MQ","American Airlines","AA","5575500"
"200602","Wide Body","Boeing","747","400","Asia","International","Freighter","6","Asiana Airlines","OZ","Asiana Airlines","OZ","3996000"
"200602","Wide Body","Boeing","777","200ER","Asia","International","Passenger","16","Asiana Airlines","OZ","Asiana Airlines","OZ","7360000"
"200602","Wide Body","Airbus","A300",,"US","Domestic","Freighter","31","Astar Air Cargo","ER","Astar Air Cargo","ER","9158020"
"200602","Wide Body","McDonnell Douglas","DC-8","73","US","Domestic","Freighter","8","Astar Air Cargo","ER","Astar Air Cargo","ER","2200000"
"200602","Wide Body","Boeing","747","400","Europe","International","Passenger","56","British Airways","BA","British Airways","BA","35280000"
"200602","Wide Body","Boeing","747","400","Europe","International","Freighter","8","Cargolux Airlines ","CV","Cargolux Airlines ","CV","5328000"
"200602","Wide Body","Boeing","747","400","Asia","International","Freighter","11","Cathay Pacific","CX","Cathay Pacific","CX","7326000"
"200602","Wide Body","Boeing","747","400","Asia","International","Passenger","28","Cathay Pacific","CX","Cathay Pacific","CX","17640000"
"200602","Wide Body","Boeing","747","400","Asia","International","Passenger","28","China Airlines","CI","China Airlines","CI","17640000"
"200602","Wide Body","Boeing","747",,"Asia","International","Freighter","22","China Airlines","CI","China Airlines","CI","14652000"
"200602","Wide Body","McDonnell Douglas","MD-11",,"Asia","International","Freighter","9","China Cargo Airlines","CK","China Cargo Airlines","CK","4243500"
"200602","Narrow Body","Boeing","737","300","US","Domestic","Passenger","1","Delta Air Lines","DL","Delta Air Lines","DL","114000"
"200602","Narrow Body","Boeing","737","800","US","Domestic","Passenger","106","Delta Air Lines","DL","Delta Air Lines","DL","15264000"
"200602","Narrow Body","Boeing","757",,"US","Domestic","Passenger","181","Delta Air Lines","DL","Delta Air Lines","DL","35838000"
"200602","Wide Body","Boeing","767","300","US","Domestic","Passenger","20","Delta Air Lines","DL","Delta Air Lines","DL","5900000"
"200602","Wide Body","Boeing","767","300ER","US","Domestic","Passenger","6","Delta Air Lines","DL","Delta Air Lines","DL","1920000"
"200602","Wide Body","Boeing","767","400","US","Domestic","Passenger","97","Delta Air Lines","DL","Delta Air Lines","DL","33950000"
"200602","Narrow Body","McDonnell Douglas","MD-90",,"US","Domestic","Passenger","25","Delta Air Lines","DL","Delta Air Lines","DL","3550000"
"200602","Wide Body","Boeing","747","400","Asia","International","Combi","48","EVA Airways","BR","EVA Airways","BR","30192000"
"200602","Wide Body","McDonnell Douglas","DC-10","10","US","Domestic","Freighter","44","Federal Express","FX","Federal Express","FX","16500000"
"200602","Wide Body","McDonnell Douglas","MD-11",,"US","Domestic","Freighter","20","Federal Express","FX","Federal Express","FX","9630000"
"200602","Narrow Body","Airbus","A319",,"US","Domestic","Passenger","132","Frontier Airlines","F9","Frontier Airlines","F9","17754000"
"200602","Wide Body","Boeing","767","300","US","Domestic","Passenger","28","Hawaiian Airlines","HA","Hawaiian Airlines","HA","8960000"
"200602","Regional Jet","Bombardier","CRJ","700","US","Domestic","Passenger","78","Horizon Air ","QX","Alaska Airlines","AS","5226000"
"200602","Wide Body","Boeing","747","200","Asia","International","Freighter","38","Japan Airlines","JL","Japan Airlines","JL","23940000"
"200602","Wide Body","Boeing","747","400","Asia","International","Passenger","28","Japan Airlines","JL","Japan Airlines","JL","17640000"
"200602","Wide Body","Boeing","767","0","Europe","International","Passenger","5","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","1519500"
"200602","Wide Body","McDonnell Douglas","MD-11",,"Europe","International","Passenger","21","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","9240000"
"200602","Wide Body","Boeing","747","200","US","Domestic","Freighter","11","Kalitta Air","K4","Kalitta Air","K4","6930000"
"200602","Narrow Body","Boeing","727","200","US","Domestic","Freighter","2","Kitty Hawk Air Cargo","KR","Kitty Hawk Air Cargo","KR","309000"
"200602","Narrow Body","Boeing","737","300","US","Domestic","Freighter","21","Kitty Hawk Air Cargo","KR","Kitty Hawk Air Cargo","KR","2448600"
"200602","Wide Body","Boeing","747","400","Asia","International","Freighter","7","Korean Air Lines","KE","Korean Air Lines","KE","4571000"
"200602","Wide Body","Boeing","747",,"Asia","International","Freighter","20","Korean Air Lines","KE","Korean Air Lines","KE","13040000"
"200602","Wide Body","Boeing","777","200","Asia","International","Passenger","20","Korean Air Lines","KE","Korean Air Lines","KE","9200000"
"200602","Wide Body","Boeing","747","430","Europe","International","Passenger","28","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","17640000"
"200602","Wide Body","Airbus","A340","313","Europe","International","Passenger","20","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","8377600"
"200602","Regional Jet","Bombardier","CRJ","900","US","Domestic","Passenger","28","Mesa Airlines","YV","US Airways","US ","2058000"
"200602","Narrow Body","Airbus","A319",,"Mexico","International","Passenger","20","Mexicana Airlines","MX","Mexicana Airlines","MX","2690000"
"200602","Narrow Body","Airbus","A320",,"Mexico","International","Passenger","51","Mexicana Airlines","MX","Mexicana Airlines","MX","7252200"
"200602","Narrow Body","McDonnell Douglas","MD-88",,"US","Domestic","Passenger","28","Midwest Airlines","YX","Midwest Airlines","YX","3584000"
"200602","Wide Body","Boeing","747","200","Asia","International","Freighter","44","Nippon Cargo Airlines","KZ","Nippon Cargo Airlines","KZ","27720000"
"200602","Narrow Body","Boeing","757","300","US","Domestic","Passenger","58","Northwest Airlines","NW","Northwest Airlines","NW","12992000"
"200602","Narrow Body","Boeing","757",,"US","Domestic","Passenger","78","Northwest Airlines","NW","Northwest Airlines","NW","15444000"
"200602","Narrow Body","Airbus","A319",,"US","Domestic","Passenger","6","Northwest Airlines","NW","Northwest Airlines","NW","806400"
